0, 41
-80, 45
-76, 50
-75, 55
-72, 59
-82, 05
0, 17
-76, 20
-75, 25
-76, 29
-80, 35
-78, 40
-73, 46
-76, 50
-68, 54
-74, 00
-67, 04
-61, 09
-55, 13
-37, 18
-37, 24
-36, 29
-33, 35
